n_dimensions,n_samples,n_neigbors,leaf_size,algorithm,score,time_fit,time_predict
3,1000,65,30,ball_tree,0.964,0.03200197219848633,0.03200197219848633
3,1000,99,30,ball_tree,0.962,0.03399825096130371,0.03399825096130371
3,1000,3,100,ball_tree,0.976,0.02599930763244629,0.02599930763244629
3,1000,7,100,ball_tree,0.966,0.025998830795288086,0.025998830795288086
3,1000,9,100,ball_tree,0.96,0.028000593185424805,0.028000593185424805
3,1000,27,100,ball_tree,0.954,0.029999971389770508,0.029999971389770508
3,1000,65,100,ball_tree,0.964,0.031000375747680664,0.031000375747680664
3,1000,99,100,ball_tree,0.962,0.03600049018859863,0.03600049018859863
3,1000,3,2,kd_tree,0.976,0.026999235153198242,0.026999235153198242
3,1000,7,2,kd_tree,0.966,0.026999711990356445,0.026999711990356445
3,1000,9,2,kd_tree,0.96,0.02700066566467285,0.02700066566467285
3,1000,27,2,kd_tree,0.954,0.030998706817626953,0.030998706817626953
3,1000,65,2,kd_tree,0.964,0.037001848220825195,0.037001848220825195
3,1000,99,2,kd_tree,0.962,0.04199934005737305,0.04199934005737305
3,1000,3,30,kd_tree,0.976,0.02499985694885254,0.02499985694885254
3,1000,7,30,kd_tree,0.966,0.026006698608398438,0.026006698608398438
3,1000,9,30,kd_tree,0.96,0.02499556541442871,0.02499556541442871
3,1000,27,30,kd_tree,0.954,0.028996944427490234,0.028996944427490234
3,1000,65,30,kd_tree,0.964,0.03300166130065918,0.03300166130065918
3,1000,99,30,kd_tree,0.962,0.036000728607177734,0.036000728607177734
3,1000,3,100,kd_tree,0.976,0.02499866485595703,0.02499866485595703
3,1000,7,100,kd_tree,0.966,0.025999784469604492,0.025999784469604492
3,1000,9,100,kd_tree,0.96,0.027001142501831055,0.027001142501831055
3,1000,27,100,kd_tree,0.954,0.028998136520385742,0.028998136520385742
3,1000,65,100,kd_tree,0.964,0.032000064849853516,0.032000064849853516
3,1000,99,100,kd_tree,0.962,0.03400135040283203,0.03400135040283203
3,1000,3,2,brute,0.976,0.03099822998046875,0.03099822998046875
3,1000,7,2,brute,0.966,0.031000375747680664,0.031000375747680664
3,1000,9,2,brute,0.96,0.03199934959411621,0.03199934959411621
3,1000,27,2,brute,0.954,0.03200125694274902,0.03200125694274902
3,1000,65,2,brute,0.964,0.03399968147277832,0.03399968147277832
3,1000,99,2,brute,0.962,0.03900742530822754,0.03900742530822754
3,1000,3,30,brute,0.976,0.031002521514892578,0.031002521514892578
3,1000,7,30,brute,0.966,0.03499746322631836,0.03499746322631836
3,1000,9,30,brute,0.96,0.03299975395202637,0.03299975395202637
3,1000,27,30,brute,0.954,0.03402376174926758,0.03402376174926758
3,1000,65,30,brute,0.964,0.035968780517578125,0.035968780517578125
3,1000,99,30,brute,0.962,0.03499865531921387,0.03499865531921387
3,1000,3,100,brute,0.976,0.02900075912475586,0.02900075912475586
3,1000,7,100,brute,0.966,0.030002593994140625,0.030002593994140625
3,1000,9,100,brute,0.96,0.03500080108642578,0.03500080108642578
3,1000,27,100,brute,0.954,0.034003257751464844,0.034003257751464844
3,1000,65,100,brute,0.964,0.03599262237548828,0.03599262237548828
3,1000,99,100,brute,0.962,0.03899812698364258,0.03899812698364258
3,2000,3,2,ball_tree,0.966,0.05300140380859375,0.05300140380859375
3,2000,7,2,ball_tree,0.962,0.05499768257141113,0.05499768257141113
3,2000,9,2,ball_tree,0.959,0.053002357482910156,0.053002357482910156
3,2000,27,2,ball_tree,0.963,0.05700039863586426,0.05700039863586426
3,2000,65,2,ball_tree,0.982,0.06799769401550293,0.06799769401550293
3,2000,99,2,ball_tree,0.985,0.07599949836730957,0.07599949836730957
3,2000,3,30,ball_tree,0.966,0.04999947547912598,0.04999947547912598
3,2000,7,30,ball_tree,0.962,0.05200004577636719,0.05200004577636719
3,2000,9,30,ball_tree,0.959,0.053000688552856445,0.053000688552856445
3,2000,27,30,ball_tree,0.963,0.05699944496154785,0.05699944496154785
3,2000,65,30,ball_tree,0.982,0.06300115585327148,0.06300115585327148
3,2000,99,30,ball_tree,0.985,0.0709996223449707,0.0709996223449707
3,2000,3,100,ball_tree,0.966,0.0500025749206543,0.0500025749206543
3,2000,7,100,ball_tree,0.962,0.05299687385559082,0.05299687385559082
3,2000,9,100,ball_tree,0.959,0.053999900817871094,0.053999900817871094
3,2000,27,100,ball_tree,0.963,0.057999610900878906,0.057999610900878906
3,2000,65,100,ball_tree,0.982,0.06800079345703125,0.06800079345703125
3,2000,99,100,ball_tree,0.985,0.07200193405151367,0.07200193405151367
3,2000,3,2,kd_tree,0.966,0.05099630355834961,0.05099630355834961
3,2000,7,2,kd_tree,0.962,0.06100130081176758,0.06100130081176758
3,2000,9,2,kd_tree,0.959,0.05699968338012695,0.05699968338012695
3,2000,27,2,kd_tree,0.963,0.06400108337402344,0.06400108337402344
3,2000,65,2,kd_tree,0.982,0.07799887657165527,0.07799887657165527
3,2000,99,2,kd_tree,0.985,0.08800649642944336,0.08800649642944336
3,2000,3,30,kd_tree,0.966,0.04799675941467285,0.04799675941467285
3,2000,7,30,kd_tree,0.962,0.05099916458129883,0.05099916458129883
3,2000,9,30,kd_tree,0.959,0.04999995231628418,0.04999995231628418
3,2000,27,30,kd_tree,0.963,0.05500078201293945,0.05500078201293945
3,2000,65,30,kd_tree,0.982,0.06099677085876465,0.06099677085876465
3,2000,99,30,kd_tree,0.985,0.06899881362915039,0.06899881362915039
3,2000,3,100,kd_tree,0.966,0.04800057411193848,0.04800057411193848
3,2000,7,100,kd_tree,0.962,0.05200004577636719,0.05200004577636719
3,2000,9,100,kd_tree,0.959,0.05099844932556152,0.05099844932556152
3,2000,27,100,kd_tree,0.963,0.05700182914733887,0.05700182914733887
3,2000,65,100,kd_tree,0.982,0.061998605728149414,0.061998605728149414
3,2000,99,100,kd_tree,0.985,0.07000088691711426,0.07000088691711426
3,2000,3,2,brute,0.966,0.07200002670288086,0.07200002670288086
3,2000,7,2,brute,0.962,0.07500028610229492,0.07500028610229492
3,2000,9,2,brute,0.959,0.07200050354003906,0.07200050354003906
3,2000,27,2,brute,0.963,0.07500004768371582,0.07500004768371582
3,2000,65,2,brute,0.982,0.07999944686889648,0.07999944686889648
3,2000,99,2,brute,0.985,0.0859987735748291,0.0859987735748291
3,2000,3,30,brute,0.966,0.06900405883789062,0.06900405883789062
3,2000,7,30,brute,0.962,0.07199883460998535,0.07199883460998535
3,2000,9,30,brute,0.959,0.07599782943725586,0.07599782943725586
3,2000,27,30,brute,0.963,0.07599925994873047,0.07599925994873047
3,2000,65,30,brute,0.982,0.0840003490447998,0.0840003490447998
3,2000,99,30,brute,0.985,0.08700013160705566,0.08700013160705566
3,2000,3,100,brute,0.966,0.07100057601928711,0.07100057601928711
3,2000,7,100,brute,0.962,0.07699966430664062,0.07699966430664062
3,2000,9,100,brute,0.959,0.07400059700012207,0.07400059700012207
3,2000,27,100,brute,0.963,0.07799911499023438,0.07799911499023438
3,2000,65,100,brute,0.982,0.08400082588195801,0.08400082588195801
3,2000,99,100,brute,0.985,0.0859987735748291,0.0859987735748291
3,4000,3,2,ball_tree,0.9675,0.09999918937683105,0.09999918937683105
3,4000,7,2,ball_tree,0.969,0.10799956321716309,0.10799956321716309
3,4000,9,2,ball_tree,0.972,0.10700106620788574,0.10700106620788574
3,4000,27,2,ball_tree,0.975,0.11899900436401367,0.11899900436401367
3,4000,65,2,ball_tree,0.974,0.14600038528442383,0.14600038528442383
3,4000,99,2,ball_tree,0.969,0.16699838638305664,0.16699838638305664
3,4000,3,30,ball_tree,0.9675,0.1100013256072998,0.1100013256072998
3,4000,7,30,ball_tree,0.969,0.10499954223632812,0.10499954223632812
3,4000,9,30,ball_tree,0.972,0.10599875450134277,0.10599875450134277
3,4000,27,30,ball_tree,0.975,0.12000274658203125,0.12000274658203125
3,4000,65,30,ball_tree,0.974,0.13499975204467773,0.13499975204467773
3,4000,99,30,ball_tree,0.969,0.149000883102417,0.149000883102417
3,4000,3,100,ball_tree,0.9675,0.10999751091003418,0.10999751091003418
3,4000,7,100,ball_tree,0.969,0.1080007553100586,0.1080007553100586
3,4000,9,100,ball_tree,0.972,0.1119999885559082,0.1119999885559082
3,4000,27,100,ball_tree,0.975,0.12100028991699219,0.12100028991699219
3,4000,65,100,ball_tree,0.974,0.14399957656860352,0.14399957656860352
3,4000,99,100,ball_tree,0.969,0.1620011329650879,0.1620011329650879
3,4000,3,2,kd_tree,0.9675,0.10799908638000488,0.10799908638000488
3,4000,7,2,kd_tree,0.969,0.11599993705749512,0.11599993705749512
3,4000,9,2,kd_tree,0.972,0.21400213241577148,0.21400213241577148
3,4000,27,2,kd_tree,0.975,0.17599964141845703,0.17599964141845703
3,4000,65,2,kd_tree,0.974,0.17399811744689941,0.17399811744689941
3,4000,99,2,kd_tree,0.969,0.22300148010253906,0.22300148010253906
3,4000,3,30,kd_tree,0.9675,0.10900092124938965,0.10900092124938965
3,4000,7,30,kd_tree,0.969,0.11100101470947266,0.11100101470947266
3,4000,9,30,kd_tree,0.972,0.10799765586853027,0.10799765586853027
3,4000,27,30,kd_tree,0.975,0.11500120162963867,0.11500120162963867
3,4000,65,30,kd_tree,0.974,0.13699746131896973,0.13699746131896973
3,4000,99,30,kd_tree,0.969,0.1490015983581543,0.1490015983581543
3,4000,3,100,kd_tree,0.9675,0.10399985313415527,0.10399985313415527
3,4000,7,100,kd_tree,0.969,0.11300039291381836,0.11300039291381836
3,4000,9,100,kd_tree,0.972,0.10600042343139648,0.10600042343139648
3,4000,27,100,kd_tree,0.975,0.11700081825256348,0.11700081825256348
3,4000,65,100,kd_tree,0.974,0.17000031471252441,0.17000031471252441
3,4000,99,100,kd_tree,0.969,0.1659989356994629,0.1659989356994629
3,4000,3,2,brute,0.9675,0.20200085639953613,0.20200085639953613
3,4000,7,2,brute,0.969,0.20800042152404785,0.20800042152404785
3,4000,9,2,brute,0.972,0.222001314163208,0.222001314163208
3,4000,27,2,brute,0.975,0.2589998245239258,0.2589998245239258
3,4000,65,2,brute,0.974,0.2819981575012207,0.2819981575012207
3,4000,99,2,brute,0.969,0.2740013599395752,0.2740013599395752
3,4000,3,30,brute,0.9675,0.20799779891967773,0.20799779891967773
3,4000,7,30,brute,0.969,0.2090005874633789,0.2090005874633789
3,4000,9,30,brute,0.972,0.2239999771118164,0.2239999771118164
3,4000,27,30,brute,0.975,0.23100066184997559,0.23100066184997559
3,4000,65,30,brute,0.974,0.2329998016357422,0.2329998016357422
3,4000,99,30,brute,0.969,0.2460007667541504,0.2460007667541504
3,4000,3,100,brute,0.9675,0.25499916076660156,0.25499916076660156
3,4000,7,100,brute,0.969,0.23199963569641113,0.23199963569641113
3,4000,9,100,brute,0.972,0.21000051498413086,0.21000051498413086
3,4000,27,100,brute,0.975,0.2220010757446289,0.2220010757446289
3,4000,65,100,brute,0.974,0.2539994716644287,0.2539994716644287
3,4000,99,100,brute,0.969,0.24000072479248047,0.24000072479248047
4,200,3,2,ball_tree,0.95,0.005997896194458008,0.005997896194458008
4,200,7,2,ball_tree,0.89,0.006999969482421875,0.006999969482421875
4,200,9,2,ball_tree,0.91,0.006999492645263672,0.006999492645263672
4,200,27,2,ball_tree,0.85,0.008000850677490234,0.008000850677490234
4,200,65,2,ball_tree,0.73,0.008001565933227539,0.008001565933227539
4,200,99,2,ball_tree,0.51,0.010000228881835938,0.010000228881835938
4,200,3,30,ball_tree,0.95,0.007999420166015625,0.007999420166015625
4,200,7,30,ball_tree,0.89,0.006998777389526367,0.006998777389526367
4,200,9,30,ball_tree,0.91,0.007001161575317383,0.007001161575317383
4,200,27,30,ball_tree,0.85,0.00799870491027832,0.00799870491027832
4,200,65,30,ball_tree,0.73,0.0070002079010009766,0.0070002079010009766
4,200,99,30,ball_tree,0.51,0.008000373840332031,0.008000373840332031
4,200,3,100,ball_tree,0.95,0.00699925422668457,0.00699925422668457
4,200,7,100,ball_tree,0.89,0.007000446319580078,0.007000446319580078
4,200,9,100,ball_tree,0.91,0.0069997310638427734,0.0069997310638427734
4,200,27,100,ball_tree,0.85,0.007001161575317383,0.007001161575317383
4,200,65,100,ball_tree,0.73,0.0069980621337890625,0.0069980621337890625
4,200,99,100,ball_tree,0.51,0.008000850677490234,0.008000850677490234
4,200,3,2,kd_tree,0.95,0.007999658584594727,0.007999658584594727
4,200,7,2,kd_tree,0.89,0.008001327514648438,0.008001327514648438
4,200,9,2,kd_tree,0.91,0.006998777389526367,0.006998777389526367
4,200,27,2,kd_tree,0.85,0.009000539779663086,0.009000539779663086
4,200,65,2,kd_tree,0.73,0.00800013542175293,0.00800013542175293
4,200,99,2,kd_tree,0.51,0.009000539779663086,0.009000539779663086
4,200,3,30,kd_tree,0.95,0.006000041961669922,0.006000041961669922
4,200,7,30,kd_tree,0.89,0.005998849868774414,0.005998849868774414
4,200,9,30,kd_tree,0.91,0.006999969482421875,0.006999969482421875
4,200,27,30,kd_tree,0.85,0.007000923156738281,0.007000923156738281
4,200,65,30,kd_tree,0.73,0.009001970291137695,0.009001970291137695
4,200,99,30,kd_tree,0.51,0.00799703598022461,0.00799703598022461
4,200,3,100,kd_tree,0.95,0.013002157211303711,0.013002157211303711
4,200,7,100,kd_tree,0.89,0.007999897003173828,0.007999897003173828
4,200,9,100,kd_tree,0.91,0.007998943328857422,0.007998943328857422
4,200,27,100,kd_tree,0.85,0.00800013542175293,0.00800013542175293
4,200,65,100,kd_tree,0.73,0.007999181747436523,0.007999181747436523
4,200,99,100,kd_tree,0.51,0.00899958610534668,0.00899958610534668
4,200,3,2,brute,0.95,0.007000446319580078,0.007000446319580078
4,200,7,2,brute,0.89,0.008005857467651367,0.008005857467651367
4,200,9,2,brute,0.91,0.006994962692260742,0.006994962692260742
4,200,27,2,brute,0.85,0.008001565933227539,0.008001565933227539
4,200,65,2,brute,0.73,0.007998943328857422,0.007998943328857422
4,200,99,2,brute,0.51,0.008003711700439453,0.008003711700439453
4,200,3,30,brute,0.95,0.006995439529418945,0.006995439529418945
4,200,7,30,brute,0.89,0.0069997310638427734,0.0069997310638427734
4,200,9,30,brute,0.91,0.008001327514648438,0.008001327514648438
4,200,27,30,brute,0.85,0.007998943328857422,0.007998943328857422
4,200,65,30,brute,0.73,0.008000612258911133,0.008000612258911133
4,200,99,30,brute,0.51,0.007999897003173828,0.007999897003173828
4,200,3,100,brute,0.95,0.008000373840332031,0.008000373840332031
4,200,7,100,brute,0.89,0.007999897003173828,0.007999897003173828
4,200,9,100,brute,0.91,0.007000446319580078,0.007000446319580078
4,200,27,100,brute,0.85,0.007998466491699219,0.007998466491699219
4,200,65,100,brute,0.73,0.009002447128295898,0.009002447128295898
4,200,99,100,brute,0.51,0.007997989654541016,0.007997989654541016
4,400,3,2,ball_tree,0.915,0.012000083923339844,0.012000083923339844
4,400,7,2,ball_tree,0.945,0.012001276016235352,0.012001276016235352
4,400,9,2,ball_tree,0.945,0.01299905776977539,0.01299905776977539
4,400,27,2,ball_tree,0.935,0.013999700546264648,0.013999700546264648
4,400,65,2,ball_tree,0.89,0.01500082015991211,0.01500082015991211
4,400,99,2,ball_tree,0.87,0.014999151229858398,0.014999151229858398
4,400,3,30,ball_tree,0.915,0.011998414993286133,0.011998414993286133
4,400,7,30,ball_tree,0.945,0.012001514434814453,0.012001514434814453
4,400,9,30,ball_tree,0.945,0.01199960708618164,0.01199960708618164
4,400,27,30,ball_tree,0.935,0.012999773025512695,0.012999773025512695
4,400,65,30,ball_tree,0.89,0.014001131057739258,0.014001131057739258
4,400,99,30,ball_tree,0.87,0.013999462127685547,0.013999462127685547
4,400,3,100,ball_tree,0.915,0.011999130249023438,0.011999130249023438
4,400,7,100,ball_tree,0.945,0.012000560760498047,0.012000560760498047
4,400,9,100,ball_tree,0.945,0.012006282806396484,0.012006282806396484
4,400,27,100,ball_tree,0.935,0.012996912002563477,0.012996912002563477
4,400,65,100,ball_tree,0.89,0.01299905776977539,0.01299905776977539
4,400,99,100,ball_tree,0.87,0.013996601104736328,0.013996601104736328
4,400,3,2,kd_tree,0.915,0.012001514434814453,0.012001514434814453
4,400,7,2,kd_tree,0.945,0.012998819351196289,0.012998819351196289
4,400,9,2,kd_tree,0.945,0.01400303840637207,0.01400303840637207
4,400,27,2,kd_tree,0.935,0.014999866485595703,0.014999866485595703
4,400,65,2,kd_tree,0.89,0.017996549606323242,0.017996549606323242
4,400,99,2,kd_tree,0.87,0.02000141143798828,0.02000141143798828
4,400,3,30,kd_tree,0.915,0.013002872467041016,0.013002872467041016
4,400,7,30,kd_tree,0.945,0.011997222900390625,0.011997222900390625
4,400,9,30,kd_tree,0.945,0.013001680374145508,0.013001680374145508
4,400,27,30,kd_tree,0.935,0.014000654220581055,0.014000654220581055
4,400,65,30,kd_tree,0.89,0.01399683952331543,0.01399683952331543
4,400,99,30,kd_tree,0.87,0.01600050926208496,0.01600050926208496
4,400,3,100,kd_tree,0.915,0.013000249862670898,0.013000249862670898
4,400,7,100,kd_tree,0.945,0.014000415802001953,0.014000415802001953
4,400,9,100,kd_tree,0.945,0.012000560760498047,0.012000560760498047
4,400,27,100,kd_tree,0.935,0.012999296188354492,0.012999296188354492
4,400,65,100,kd_tree,0.89,0.013998985290527344,0.013998985290527344
4,400,99,100,kd_tree,0.87,0.01500082015991211,0.01500082015991211
4,400,3,2,brute,0.915,0.011999130249023438,0.011999130249023438
4,400,7,2,brute,0.945,0.013000249862670898,0.013000249862670898
4,400,9,2,brute,0.945,0.01300048828125,0.01300048828125
4,400,27,2,brute,0.935,0.013000726699829102,0.013000726699829102
4,400,65,2,brute,0.89,0.01399850845336914,0.01399850845336914
4,400,99,2,brute,0.87,0.013000249862670898,0.013000249862670898
4,400,3,30,brute,0.915,0.012000799179077148,0.012000799179077148
4,400,7,30,brute,0.945,0.010998964309692383,0.010998964309692383
4,400,9,30,brute,0.945,0.011000633239746094,0.011000633239746094
4,400,27,30,brute,0.935,0.013001441955566406,0.013001441955566406
4,400,65,30,brute,0.89,0.012998819351196289,0.012998819351196289
4,400,99,30,brute,0.87,0.012999296188354492,0.012999296188354492
4,400,3,100,brute,0.915,0.012001991271972656,0.012001991271972656
4,400,7,100,brute,0.945,0.011998414993286133,0.011998414993286133
4,400,9,100,brute,0.945,0.012999534606933594,0.012999534606933594
4,400,27,100,brute,0.935,0.01199960708618164,0.01199960708618164
4,400,65,100,brute,0.89,0.013000249862670898,0.013000249862670898
4,400,99,100,brute,0.87,0.012998819351196289,0.012998819351196289
4,1000,3,2,ball_tree,0.948,0.027998685836791992,0.027998685836791992
4,1000,7,2,ball_tree,0.954,0.028000354766845703,0.028000354766845703
4,1000,9,2,ball_tree,0.95,0.02900099754333496,0.02900099754333496
4,1000,27,2,ball_tree,0.946,0.032999515533447266,0.032999515533447266
4,1000,65,2,ball_tree,0.954,0.03599905967712402,0.03599905967712402
4,1000,99,2,ball_tree,0.962,0.04000043869018555,0.04000043869018555
4,1000,3,30,ball_tree,0.948,0.02699875831604004,0.02699875831604004
4,1000,7,30,ball_tree,0.954,0.02699875831604004,0.02699875831604004
4,1000,9,30,ball_tree,0.95,0.02800154685974121,0.02800154685974121
4,1000,27,30,ball_tree,0.946,0.031003475189208984,0.031003475189208984
4,1000,65,30,ball_tree,0.954,0.036995649337768555,0.036995649337768555
4,1000,99,30,ball_tree,0.962,0.03699946403503418,0.03699946403503418
4,1000,3,100,ball_tree,0.948,0.02900075912475586,0.02900075912475586
4,1000,7,100,ball_tree,0.954,0.02899932861328125,0.02899932861328125
4,1000,9,100,ball_tree,0.95,0.029000282287597656,0.029000282287597656
4,1000,27,100,ball_tree,0.946,0.0299985408782959,0.0299985408782959
4,1000,65,100,ball_tree,0.954,0.03500199317932129,0.03500199317932129
4,1000,99,100,ball_tree,0.962,0.03699898719787598,0.03699898719787598
4,1000,3,2,kd_tree,0.948,0.028001070022583008,0.028001070022583008
4,1000,7,2,kd_tree,0.954,0.032006025314331055,0.032006025314331055
4,1000,9,2,kd_tree,0.95,0.030995845794677734,0.030995845794677734
4,1000,27,2,kd_tree,0.946,0.04000091552734375,0.04000091552734375
4,1000,65,2,kd_tree,0.954,0.04499959945678711,0.04499959945678711
4,1000,99,2,kd_tree,0.962,0.05199694633483887,0.05199694633483887
4,1000,3,30,kd_tree,0.948,0.02700042724609375,0.02700042724609375
4,1000,7,30,kd_tree,0.954,0.027998924255371094,0.027998924255371094
4,1000,9,30,kd_tree,0.95,0.027001619338989258,0.027001619338989258
4,1000,27,30,kd_tree,0.946,0.03099966049194336,0.03099966049194336
4,1000,65,30,kd_tree,0.954,0.032999277114868164,0.032999277114868164
4,1000,99,30,kd_tree,0.962,0.042000770568847656,0.042000770568847656
4,1000,3,100,kd_tree,0.948,0.03399777412414551,0.03399777412414551
4,1000,7,100,kd_tree,0.954,0.03200554847717285,0.03200554847717285
4,1000,9,100,kd_tree,0.95,0.034995079040527344,0.034995079040527344
4,1000,27,100,kd_tree,0.946,0.03699827194213867,0.03699827194213867
4,1000,65,100,kd_tree,0.954,0.041001319885253906,0.041001319885253906
4,1000,99,100,kd_tree,0.962,0.03599882125854492,0.03599882125854492
4,1000,3,2,brute,0.948,0.03100109100341797,0.03100109100341797
4,1000,7,2,brute,0.954,0.03200054168701172,0.03200054168701172
4,1000,9,2,brute,0.95,0.03199934959411621,0.03199934959411621
4,1000,27,2,brute,0.946,0.03300023078918457,0.03300023078918457
4,1000,65,2,brute,0.954,0.03600001335144043,0.03600001335144043
4,1000,99,2,brute,0.962,0.03799915313720703,0.03799915313720703
4,1000,3,30,brute,0.948,0.031000614166259766,0.031000614166259766
4,1000,7,30,brute,0.954,0.031000137329101562,0.031000137329101562
4,1000,9,30,brute,0.95,0.03299880027770996,0.03299880027770996
4,1000,27,30,brute,0.946,0.03299999237060547,0.03299999237060547
4,1000,65,30,brute,0.954,0.03500008583068848,0.03500008583068848
4,1000,99,30,brute,0.962,0.03600001335144043,0.03600001335144043
4,1000,3,100,brute,0.948,0.03099989891052246,0.03099989891052246
4,1000,7,100,brute,0.954,0.031000852584838867,0.031000852584838867
4,1000,9,100,brute,0.95,0.03199887275695801,0.03199887275695801
4,1000,27,100,brute,0.946,0.03300285339355469,0.03300285339355469
4,1000,65,100,brute,0.954,0.035997629165649414,0.035997629165649414
4,1000,99,100,brute,0.962,0.03699994087219238,0.03699994087219238
4,2000,3,2,ball_tree,0.952,0.055001020431518555,0.055001020431518555
4,2000,7,2,ball_tree,0.96,0.05899858474731445,0.05899858474731445
4,2000,9,2,ball_tree,0.968,0.05900120735168457,0.05900120735168457
4,2000,27,2,ball_tree,0.966,0.06600236892700195,0.06600236892700195
4,2000,65,2,ball_tree,0.959,0.08299756050109863,0.08299756050109863
4,2000,99,2,ball_tree,0.956,0.10399937629699707,0.10399937629699707
4,2000,3,30,ball_tree,0.952,0.0950009822845459,0.0950009822845459
4,2000,7,30,ball_tree,0.96,0.06199955940246582,0.06199955940246582
4,2000,9,30,ball_tree,0.968,0.06699991226196289,0.06699991226196289
4,2000,27,30,ball_tree,0.966,0.07599997520446777,0.07599997520446777
4,2000,65,30,ball_tree,0.959,0.07800006866455078,0.07800006866455078
4,2000,99,30,ball_tree,0.956,0.08900070190429688,0.08900070190429688
4,2000,3,100,ball_tree,0.952,0.06299924850463867,0.06299924850463867
4,2000,7,100,ball_tree,0.96,0.05900216102600098,0.05900216102600098
4,2000,9,100,ball_tree,0.968,0.061998605728149414,0.061998605728149414
4,2000,27,100,ball_tree,0.966,0.06799840927124023,0.06799840927124023
4,2000,65,100,ball_tree,0.959,0.07899880409240723,0.07899880409240723
4,2000,99,100,ball_tree,0.956,0.08700180053710938,0.08700180053710938
4,2000,3,2,kd_tree,0.952,0.0579988956451416,0.0579988956451416
4,2000,7,2,kd_tree,0.96,0.06199908256530762,0.06199908256530762
4,2000,9,2,kd_tree,0.968,0.06500244140625,0.06500244140625
4,2000,27,2,kd_tree,0.966,0.07599830627441406,0.07599830627441406
4,2000,65,2,kd_tree,0.959,0.10000038146972656,0.10000038146972656
4,2000,99,2,kd_tree,0.956,0.12700176239013672,0.12700176239013672
4,2000,3,30,kd_tree,0.952,0.05499839782714844,0.05499839782714844
4,2000,7,30,kd_tree,0.96,0.056998491287231445,0.056998491287231445
4,2000,9,30,kd_tree,0.968,0.056001901626586914,0.056001901626586914
4,2000,27,30,kd_tree,0.966,0.06400012969970703,0.06400012969970703
4,2000,65,30,kd_tree,0.959,0.07400012016296387,0.07400012016296387
4,2000,99,30,kd_tree,0.956,0.08999919891357422,0.08999919891357422
4,2000,3,100,kd_tree,0.952,0.05800223350524902,0.05800223350524902
4,2000,7,100,kd_tree,0.96,0.05900073051452637,0.05900073051452637
4,2000,9,100,kd_tree,0.968,0.0579988956451416,0.0579988956451416
4,2000,27,100,kd_tree,0.966,0.06299901008605957,0.06299901008605957
4,2000,65,100,kd_tree,0.959,0.0690007209777832,0.0690007209777832
4,2000,99,100,kd_tree,0.956,0.08100008964538574,0.08100008964538574
4,2000,3,2,brute,0.952,0.07599902153015137,0.07599902153015137
4,2000,7,2,brute,0.96,0.0950019359588623,0.0950019359588623
4,2000,9,2,brute,0.968,0.12100005149841309,0.12100005149841309
4,2000,27,2,brute,0.966,0.08499932289123535,0.08499932289123535
4,2000,65,2,brute,0.959,0.08800077438354492,0.08800077438354492
4,2000,99,2,brute,0.956,0.09499883651733398,0.09499883651733398
4,2000,3,30,brute,0.952,0.07499933242797852,0.07499933242797852
4,2000,7,30,brute,0.96,0.08100104331970215,0.08100104331970215
4,2000,9,30,brute,0.968,0.07899975776672363,0.07899975776672363
4,2000,27,30,brute,0.966,0.08000421524047852,0.08000421524047852
4,2000,65,30,brute,0.959,0.09099507331848145,0.09099507331848145
4,2000,99,30,brute,0.956,0.09200096130371094,0.09200096130371094
4,2000,3,100,brute,0.952,0.07399988174438477,0.07399988174438477
4,2000,7,100,brute,0.96,0.07699894905090332,0.07699894905090332
4,2000,9,100,brute,0.968,0.07900166511535645,0.07900166511535645
4,2000,27,100,brute,0.966,0.08099913597106934,0.08099913597106934
4,2000,65,100,brute,0.959,0.08799982070922852,0.08799982070922852
4,2000,99,100,brute,0.956,0.08799982070922852,0.08799982070922852
4,4000,3,2,ball_tree,0.9565,0.10899949073791504,0.10899949073791504
4,4000,7,2,ball_tree,0.961,0.11800026893615723,0.11800026893615723
4,4000,9,2,ball_tree,0.96,0.11900115013122559,0.11900115013122559
4,4000,27,2,ball_tree,0.9645,0.1360025405883789,0.1360025405883789
4,4000,65,2,ball_tree,0.968,0.1629953384399414,0.1629953384399414
4,4000,99,2,ball_tree,0.9675,0.18900799751281738,0.18900799751281738
4,4000,3,30,ball_tree,0.9565,0.10999345779418945,0.10999345779418945
4,4000,7,30,ball_tree,0.961,0.12600064277648926,0.12600064277648926
4,4000,9,30,ball_tree,0.96,0.14899992942810059,0.14899992942810059
4,4000,27,30,ball_tree,0.9645,0.12999773025512695,0.12999773025512695
4,4000,65,30,ball_tree,0.968,0.1509997844696045,0.1509997844696045
4,4000,99,30,ball_tree,0.9675,0.16900086402893066,0.16900086402893066
4,4000,3,100,ball_tree,0.9565,0.1119987964630127,0.1119987964630127
4,4000,7,100,ball_tree,0.961,0.11800503730773926,0.11800503730773926
4,4000,9,100,ball_tree,0.96,0.11899924278259277,0.11899924278259277
4,4000,27,100,ball_tree,0.9645,0.13300037384033203,0.13300037384033203
4,4000,65,100,ball_tree,0.968,0.18399596214294434,0.18399596214294434
4,4000,99,100,ball_tree,0.9675,0.1770005226135254,0.1770005226135254
4,4000,3,2,kd_tree,0.9565,0.11499881744384766,0.11499881744384766
4,4000,7,2,kd_tree,0.961,0.1270005702972412,0.1270005702972412
4,4000,9,2,kd_tree,0.96,0.1289994716644287,0.1289994716644287
